e	weights
9881	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9882	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9883	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9884	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9885	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9886	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9887	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9888	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9889	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9890	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9891	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9892	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9893	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9894	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9895	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9896	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9897	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9898	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9899	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9900	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9901	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9902	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9903	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9904	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9905	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9906	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9907	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9908	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9909	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9910	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9911	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9912	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9913	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9914	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9915	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9916	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9917	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9918	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9919	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9920	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9921	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9922	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9923	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9924	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9925	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9926	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9927	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9928	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9929	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9930	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9931	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9932	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9933	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9934	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9935	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9936	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9937	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9938	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9939	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9940	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9941	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9942	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9943	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9944	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9945	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9946	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9947	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9948	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9949	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9950	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9951	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9952	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9953	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9954	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9955	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9956	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9957	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9958	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9959	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9960	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9961	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9962	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9963	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9964	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9965	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9966	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9967	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9968	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9969	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9970	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9971	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9972	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9973	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9974	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9975	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9976	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9977	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9978	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9979	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9980	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9981	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9982	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9983	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9984	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9985	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9986	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9987	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9988	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9989	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9990	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9991	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9992	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9993	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9994	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9995	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9996	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9997	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9998	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
9999	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10000	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10001	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10002	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10003	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10004	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10005	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10006	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10007	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10008	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10009	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10010	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10011	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10012	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10013	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10014	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10015	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10016	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10017	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10018	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10019	{'fr': 3.943637964261013, 'ja': -0.622720228772083, 'es': 1.7261056921298659, 'el': 1.0, 'en': 1.7364897439128102}
10020	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10021	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10022	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10023	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10024	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10025	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10026	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10027	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10028	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10029	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10030	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10031	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10032	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10033	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10034	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10035	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10036	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10037	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10038	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10039	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10040	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10041	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10042	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10043	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10044	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10045	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10046	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10047	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10048	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10049	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10050	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10051	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10052	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10053	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10054	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10055	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10056	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10057	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10058	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10059	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10060	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10061	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10062	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10063	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10064	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10065	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10066	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10067	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10068	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10069	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10070	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10071	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10072	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10073	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10074	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10075	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10076	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10077	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10078	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10079	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10080	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10081	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10082	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10083	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10084	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10085	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10086	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10087	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10088	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10089	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10090	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10091	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10092	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10093	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10094	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10095	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10096	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10097	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10098	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10099	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10100	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10101	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10102	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10103	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10104	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10105	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10106	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10107	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10108	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10109	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10110	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10111	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10112	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10113	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10114	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10115	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10116	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10117	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10118	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10119	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10120	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10121	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10122	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10123	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10124	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10125	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10126	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10127	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10128	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10129	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10130	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10131	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10132	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10133	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10134	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10135	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10136	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10137	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10138	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10139	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10140	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10141	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10142	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10143	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10144	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10145	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10146	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10147	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10148	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10149	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10150	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10151	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10152	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10153	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10154	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10155	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10156	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10157	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10158	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10159	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10160	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10161	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10162	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10163	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10164	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10165	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10166	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10167	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10168	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10169	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10170	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10171	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10172	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10173	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10174	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10175	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10176	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10177	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10178	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10179	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10180	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10181	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10182	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10183	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10184	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10185	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10186	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10187	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10188	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10189	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10190	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10191	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10192	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10193	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10194	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10195	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10196	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10197	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10198	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10199	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10200	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10201	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10202	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10203	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10204	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10205	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10206	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10207	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10208	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10209	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10210	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10211	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10212	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10213	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10214	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10215	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10216	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10217	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10218	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10219	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
10220	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
