e	weights
3793	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3794	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3795	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3796	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3797	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3798	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3799	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3800	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3801	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3802	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3803	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3804	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3805	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3806	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3807	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3808	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3809	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3810	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3811	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3812	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3813	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3814	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3815	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3816	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3817	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3818	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3819	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3820	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3821	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3822	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3823	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3824	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3825	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3826	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3827	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3828	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3829	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3830	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3831	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3832	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3833	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3834	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3835	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3836	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3837	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3838	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3839	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3840	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3841	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3842	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3843	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3844	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3845	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3846	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3847	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3848	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3849	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3850	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3851	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3852	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3853	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3854	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3855	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3856	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3857	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3858	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3859	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3860	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3861	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3862	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3863	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3864	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3865	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3866	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3867	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3868	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3869	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3870	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3871	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3872	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3873	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3874	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3875	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3876	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3877	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3878	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3879	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3880	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3881	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3882	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3883	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3884	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3885	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3886	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3887	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3888	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3889	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3890	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3891	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3892	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3893	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3894	{'el': 2.7658399538931704, 'fr': 1.0, 'ja': 1.0, 'es': 1.0, 'en': 0.3935881811391939}
3895	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3896	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3897	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3898	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3899	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3900	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3901	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3902	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3903	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3904	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3905	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3906	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3907	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3908	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3909	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3910	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3911	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3912	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3913	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3914	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3915	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3916	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3917	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3918	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3919	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3920	{'el': 3.2094287424450423, 'fr': 1.0, 'ja': 1.0, 'es': 1.0, 'en': 0.4126090213035487}
3921	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3922	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3923	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3924	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3925	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3926	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3927	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3928	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3929	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3930	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3931	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3932	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3933	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3934	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3935	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3936	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3937	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3938	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3939	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3940	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3941	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3942	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3943	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3944	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3945	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3946	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3947	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3948	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3949	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3950	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3951	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3952	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3953	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3954	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3955	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3956	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3957	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3958	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3959	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3960	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3961	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3962	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3963	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3964	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3965	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3966	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3967	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3968	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3969	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3970	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3971	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3972	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3973	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3974	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3975	{'el': 2.75318355173491, 'fr': 1.0, 'ja': 1.0, 'es': 1.0, 'en': 0.38296783294085224}
3976	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3977	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3978	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3979	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3980	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3981	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3982	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3983	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3984	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3985	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3986	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3987	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3988	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3989	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3990	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3991	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3992	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3993	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3994	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3995	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3996	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3997	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3998	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
3999	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4000	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4001	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4002	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4003	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4004	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4005	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4006	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4007	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4008	{'el': 2.867374887646421, 'fr': 1.0, 'ja': 1.0, 'es': 1.0, 'en': 0.41948254615699476}
4009	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4010	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4011	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4012	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4013	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4014	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4015	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4016	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4017	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4018	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4019	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4020	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4021	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4022	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4023	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4024	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4025	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4026	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4027	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4028	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4029	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4030	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4031	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4032	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4033	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4034	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4035	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4036	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4037	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4038	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4039	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4040	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4041	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4042	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4043	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4044	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4045	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4046	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4047	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4048	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4049	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4050	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4051	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4052	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4053	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4054	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4055	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4056	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4057	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4058	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4059	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4060	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4061	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4062	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4063	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4064	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4065	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4066	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4067	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4068	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4069	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4070	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4071	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4072	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4073	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4074	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4075	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4076	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4077	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4078	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4079	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4080	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4081	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4082	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4083	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4084	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4085	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4086	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4087	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4088	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4089	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4090	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4091	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4092	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4093	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4094	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4095	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4096	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4097	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4098	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4099	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4100	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4101	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4102	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4103	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4104	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4105	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4106	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4107	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4108	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4109	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4110	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4111	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4112	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4113	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4114	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4115	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4116	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4117	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4118	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4119	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4120	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4121	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4122	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4123	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4124	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4125	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4126	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4127	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4128	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4129	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
4130	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
